Test Date,Days Since Start,Geography,Description,Geography Level,Total New Positives,Total Cases Per 100k,Total Cases Per 100k (7-day avg),New Positives PCR,Cases Per 100k PCR,New Positives Antigen,Cases Per 100k Antigen
10/20/2021,598,Bronx,COUNTY,120,8.38,8.12,98,6.84,22,1.54
10/19/2021,597,Bronx,COUNTY,124,8.66,8.5,97,6.77,27,1.89
10/18/2021,596,Bronx,COUNTY,148,10.33,8.93,118,8.24,30,2.09
10/17/2021,595,Bronx,COUNTY,63,4.4,8.82,47,3.28,16,1.12
10/16/2021,594,Bronx,COUNTY,74,5.17,9.12,53,3.7,21,1.47
10/15/2021,593,Bronx,COUNTY,137,9.57,9.33,111,7.75,26,1.82
10/14/2021,592,Bronx,COUNTY,148,10.33,9.65,105,7.33,43,3.0
10/13/2021,591,Bronx,COUNTY,158,11.03,9.74,122,8.52,36,2.51
10/12/2021,590,Bronx,COUNTY,167,11.66,10.07,128,8.94,39,2.72
10/11/2021,589,Bronx,COUNTY,137,9.57,10.39,108,7.54,29,2.02
10/10/2021,588,Bronx,COUNTY,93,6.49,11.08,63,4.4,30,2.09
10/09/2021,587,Bronx,COUNTY,95,6.63,11.11,68,4.75,27,1.89
10/08/2021,586,Bronx,COUNTY,169,11.8,11.19,125,8.73,44,3.07
10/07/2021,585,Bronx,COUNTY,157,10.96,11.21,120,8.38,37,2.58
10/06/2021,584,Bronx,COUNTY,192,13.41,11.63,142,9.92,50,3.49
10/05/2021,583,Bronx,COUNTY,199,13.9,11.67,161,11.24,38,2.65
10/04/2021,582,Bronx,COUNTY,206,14.38,11.72,163,11.38,43,3.0
10/03/2021,581,Bronx,COUNTY,96,6.7,11.87,63,4.4,33,2.3
10/02/2021,580,Bronx,COUNTY,103,7.19,12.18,70,4.89,33,2.3
10/01/2021,579,Bronx,COUNTY,171,11.94,12.48,130,9.08,41,2.86
09/30/2021,578,Bronx,COUNTY,199,13.9,12.88,149,10.4,50,3.49
09/29/2021,577,Bronx,COUNTY,196,13.69,12.75,151,10.54,45,3.14
09/28/2021,576,Bronx,COUNTY,204,14.24,13.39,157,10.96,47,3.28
09/27/2021,575,Bronx,COUNTY,221,15.43,13.98,176,12.29,45,3.14
09/26/2021,574,Bronx,COUNTY,127,8.87,14.92,102,7.12,25,1.75
09/25/2021,573,Bronx,COUNTY,133,9.29,15.59,97,6.77,36,2.51
09/24/2021,572,Bronx,COUNTY,211,14.73,15.75,154,10.75,57,3.98
09/23/2021,571,Bronx,COUNTY,186,12.99,15.84,142,9.92,44,3.07
09/22/2021,570,Bronx,COUNTY,260,18.15,16.33,212,14.8,48,3.35
09/21/2021,569,Bronx,COUNTY,263,18.36,16.61,202,14.1,61,4.26
09/20/2021,568,Bronx,COUNTY,316,22.07,16.54,242,16.9,74,5.17
09/19/2021,567,Bronx,COUNTY,194,13.55,16.2,135,9.43,59,4.12
09/18/2021,566,Bronx,COUNTY,149,10.4,16.01,109,7.61,40,2.79
09/17/2021,565,Bronx,COUNTY,220,15.36,16.46,173,12.08,47,3.28
09/16/2021,564,Bronx,COUNTY,235,16.41,17.38,183,12.78,52,3.63
09/15/2021,563,Bronx,COUNTY,288,20.11,17.9,237,16.55,51,3.56
09/14/2021,562,Bronx,COUNTY,256,17.88,18.13,197,13.76,59,4.12
09/13/2021,561,Bronx,COUNTY,282,19.69,19.3,223,15.57,59,4.12
09/12/2021,560,Bronx,COUNTY,175,12.22,18.71,121,8.45,54,3.77
09/11/2021,559,Bronx,COUNTY,194,13.55,18.73,145,10.12,49,3.42
09/10/2021,558,Bronx,COUNTY,312,21.79,18.54,233,16.27,79,5.52
09/09/2021,557,Bronx,COUNTY,287,20.04,18.37,227,15.85,60,4.19
09/08/2021,556,Bronx,COUNTY,312,21.79,18.54,240,16.76,72,5.03
09/07/2021,555,Bronx,COUNTY,373,26.05,18.54,269,18.78,104,7.26
09/06/2021,554,Bronx,COUNTY,223,15.57,18.25,163,11.38,60,4.19
09/05/2021,553,Bronx,COUNTY,177,12.36,19.91,133,9.29,44,3.07
09/04/2021,552,Bronx,COUNTY,175,12.22,20.06,127,8.87,48,3.35
09/03/2021,551,Bronx,COUNTY,295,20.6,20.67,222,15.5,73,5.1
09/02/2021,550,Bronx,COUNTY,304,21.23,21.05,218,15.22,86,6.01
09/01/2021,549,Bronx,COUNTY,312,21.79,21.32,229,15.99,83,5.8
08/31/2021,548,Bronx,COUNTY,344,24.02,21.76,264,18.43,80,5.59
08/30/2021,547,Bronx,COUNTY,389,27.16,22.24,298,20.81,91,6.35
08/29/2021,546,Bronx,COUNTY,192,13.41,22.14,143,9.99,49,3.42
08/28/2021,545,Bronx,COUNTY,236,16.48,21.66,166,11.59,70,4.89
08/27/2021,544,Bronx,COUNTY,333,23.25,21.89,239,16.69,94,6.56
08/26/2021,543,Bronx,COUNTY,331,23.11,22.22,258,18.02,73,5.1
08/25/2021,542,Bronx,COUNTY,356,24.86,22.38,287,20.04,69,4.82
08/24/2021,541,Bronx,COUNTY,393,27.44,22.48,299,20.88,94,6.56
08/23/2021,540,Bronx,COUNTY,379,26.46,22.44,282,19.69,97,6.77
08/22/2021,539,Bronx,COUNTY,143,9.99,23.08,104,7.26,39,2.72
08/21/2021,538,Bronx,COUNTY,259,18.08,23.58,176,12.29,83,5.8
08/20/2021,537,Bronx,COUNTY,367,25.63,22.95,282,19.69,85,5.94
08/19/2021,536,Bronx,COUNTY,347,24.23,22.95,256,17.88,91,6.35
08/18/2021,535,Bronx,COUNTY,366,25.56,22.41,274,19.13,92,6.42
08/17/2021,534,Bronx,COUNTY,389,27.16,21.82,295,20.6,94,6.56
08/16/2021,533,Bronx,COUNTY,443,30.93,21.37,323,22.55,120,8.38
08/15/2021,532,Bronx,COUNTY,193,13.48,20.48,130,9.08,63,4.4
08/14/2021,531,Bronx,COUNTY,196,13.69,20.53,143,9.99,53,3.7
08/13/2021,530,Bronx,COUNTY,367,25.63,20.95,272,18.99,95,6.63
08/12/2021,529,Bronx,COUNTY,293,20.46,20.02,229,15.99,64,4.47
08/11/2021,528,Bronx,COUNTY,306,21.37,19.9,265,18.5,41,2.86
08/10/2021,527,Bronx,COUNTY,344,24.02,19.61,259,18.08,85,5.94
08/09/2021,526,Bronx,COUNTY,354,24.72,19.26,281,19.62,73,5.1
08/08/2021,525,Bronx,COUNTY,198,13.83,18.82,155,10.82,43,3.0
08/07/2021,524,Bronx,COUNTY,238,16.62,18.37,181,12.64,57,3.98
08/06/2021,523,Bronx,COUNTY,274,19.13,17.89,204,14.24,70,4.89
08/05/2021,522,Bronx,COUNTY,281,19.62,17.42,203,14.17,78,5.45
08/04/2021,521,Bronx,COUNTY,277,19.34,16.91,216,15.08,61,4.26
08/03/2021,520,Bronx,COUNTY,309,21.58,16.91,224,15.64,85,5.94
08/02/2021,519,Bronx,COUNTY,310,21.65,15.77,223,15.57,87,6.07
08/01/2021,518,Bronx,COUNTY,153,10.68,14.91,95,6.63,58,4.05
07/31/2021,517,Bronx,COUNTY,189,13.2,14.41,130,9.08,59,4.12
07/30/2021,516,Bronx,COUNTY,227,15.85,13.52,155,10.82,72,5.03
07/29/2021,515,Bronx,COUNTY,230,16.06,12.82,172,12.01,58,4.05
07/28/2021,514,Bronx,COUNTY,277,19.34,12.36,181,12.64,96,6.7
07/27/2021,513,Bronx,COUNTY,195,13.62,11.1,137,9.57,58,4.05
07/26/2021,512,Bronx,COUNTY,224,15.64,10.3,155,10.82,69,4.82
07/25/2021,511,Bronx,COUNTY,103,7.19,9.61,67,4.68,36,2.51
07/24/2021,510,Bronx,COUNTY,99,6.91,9.16,59,4.12,40,2.79
07/23/2021,509,Bronx,COUNTY,157,10.96,8.97,118,8.24,39,2.72
07/22/2021,508,Bronx,COUNTY,184,12.85,8.48,138,9.64,46,3.21
07/21/2021,507,Bronx,COUNTY,151,10.54,7.69,125,8.73,26,1.82
07/20/2021,506,Bronx,COUNTY,115,8.03,7.06,93,6.49,22,1.54
07/19/2021,505,Bronx,COUNTY,154,10.75,6.59,108,7.54,46,3.21
07/18/2021,504,Bronx,COUNTY,58,4.05,6.0,37,2.58,21,1.47
07/17/2021,503,Bronx,COUNTY,80,5.59,5.88,59,4.12,21,1.47
07/16/2021,502,Bronx,COUNTY,108,7.54,5.65,72,5.03,36,2.51
07/15/2021,501,Bronx,COUNTY,105,7.33,5.26,69,4.82,36,2.51
07/14/2021,500,Bronx,COUNTY,88,6.14,4.87,56,3.91,32,2.23
07/13/2021,499,Bronx,COUNTY,68,4.75,4.64,44,3.07,24,1.68
07/12/2021,498,Bronx,COUNTY,94,6.56,4.64,68,4.75,26,1.82
07/11/2021,497,Bronx,COUNTY,46,3.21,4.0,33,2.3,13,0.91
07/10/2021,496,Bronx,COUNTY,57,3.98,3.71,39,2.72,18,1.26
07/09/2021,495,Bronx,COUNTY,69,4.82,3.41,56,3.91,13,0.91
07/08/2021,494,Bronx,COUNTY,66,4.61,3.21,44,3.07,22,1.54
07/07/2021,493,Bronx,COUNTY,65,4.54,2.91,48,3.35,17,1.19
07/06/2021,492,Bronx,COUNTY,68,4.75,2.71,47,3.28,21,1.47
07/05/2021,491,Bronx,COUNTY,30,2.09,2.44,20,1.4,10,0.7
07/04/2021,490,Bronx,COUNTY,17,1.19,2.57,14,0.98,3,0.21
07/03/2021,489,Bronx,COUNTY,27,1.89,2.6,18,1.26,9,0.63
07/02/2021,488,Bronx,COUNTY,49,3.42,2.52,33,2.3,16,1.12
07/01/2021,487,Bronx,COUNTY,36,2.51,2.29,28,1.96,8,0.56
06/30/2021,486,Bronx,COUNTY,45,3.14,2.18,31,2.16,14,0.98
06/29/2021,485,Bronx,COUNTY,41,2.86,2.09,33,2.3,8,0.56
06/28/2021,484,Bronx,COUNTY,43,3.0,1.92,29,2.02,14,0.98
06/27/2021,483,Bronx,COUNTY,20,1.4,1.85,17,1.19,3,0.21
06/26/2021,482,Bronx,COUNTY,19,1.33,1.84,11,0.77,8,0.56
06/25/2021,481,Bronx,COUNTY,26,1.82,1.9,13,0.91,13,0.91
06/24/2021,480,Bronx,COUNTY,25,1.75,1.87,16,1.12,9,0.63
06/23/2021,479,Bronx,COUNTY,36,2.51,2.05,28,1.96,8,0.56
06/22/2021,478,Bronx,COUNTY,23,1.61,2.14,17,1.19,6,0.42
06/21/2021,477,Bronx,COUNTY,36,2.51,2.26,27,1.89,9,0.63
06/20/2021,476,Bronx,COUNTY,19,1.33,2.35,15,1.05,4,0.28
06/19/2021,475,Bronx,COUNTY,25,1.75,2.41,17,1.19,8,0.56
06/18/2021,474,Bronx,COUNTY,23,1.61,2.48,19,1.33,4,0.28
06/17/2021,473,Bronx,COUNTY,44,3.07,2.73,35,2.44,9,0.63
06/16/2021,472,Bronx,COUNTY,45,3.14,2.73,33,2.3,12,0.84
06/15/2021,471,Bronx,COUNTY,35,2.44,2.93,32,2.23,3,0.21
06/14/2021,470,Bronx,COUNTY,45,3.14,3.17,35,2.44,10,0.7
06/13/2021,469,Bronx,COUNTY,25,1.75,3.51,17,1.19,8,0.56
06/12/2021,468,Bronx,COUNTY,32,2.23,3.56,24,1.68,8,0.56
06/11/2021,467,Bronx,COUNTY,48,3.35,3.84,35,2.44,13,0.91
06/10/2021,466,Bronx,COUNTY,44,3.07,4.12,32,2.23,12,0.84
06/09/2021,465,Bronx,COUNTY,65,4.54,4.16,56,3.91,9,0.63
06/08/2021,464,Bronx,COUNTY,59,4.12,4.23,44,3.07,15,1.05
06/07/2021,463,Bronx,COUNTY,79,5.52,4.52,61,4.26,18,1.26
06/06/2021,462,Bronx,COUNTY,30,2.09,3.98,22,1.54,8,0.56
06/05/2021,461,Bronx,COUNTY,60,4.19,4.01,45,3.14,15,1.05
06/04/2021,460,Bronx,COUNTY,76,5.31,3.78,53,3.7,23,1.61
06/03/2021,459,Bronx,COUNTY,48,3.35,3.48,40,2.79,8,0.56
06/02/2021,458,Bronx,COUNTY,72,5.03,3.73,48,3.35,24,1.68
06/01/2021,457,Bronx,COUNTY,88,6.14,3.61,73,5.1,15,1.05
05/31/2021,456,Bronx,COUNTY,25,1.75,3.5,16,1.12,9,0.63
05/30/2021,455,Bronx,COUNTY,33,2.3,4.05,26,1.82,7,0.49
05/29/2021,454,Bronx,COUNTY,37,2.58,4.06,27,1.89,10,0.7
05/28/2021,453,Bronx,COUNTY,46,3.21,4.29,36,2.51,10,0.7
05/27/2021,452,Bronx,COUNTY,73,5.1,4.59,60,4.19,13,0.91
05/26/2021,451,Bronx,COUNTY,60,4.19,4.68,53,3.7,7,0.49
05/25/2021,450,Bronx,COUNTY,77,5.38,5.1,54,3.77,23,1.61
05/24/2021,449,Bronx,COUNTY,80,5.59,5.21,60,4.19,20,1.4
05/23/2021,448,Bronx,COUNTY,34,2.37,5.53,25,1.75,9,0.63
05/22/2021,447,Bronx,COUNTY,60,4.19,5.82,38,2.65,22,1.54
05/21/2021,446,Bronx,COUNTY,76,5.31,5.88,56,3.91,20,1.4
05/20/2021,445,Bronx,COUNTY,82,5.73,6.33,67,4.68,15,1.05
05/19/2021,444,Bronx,COUNTY,102,7.12,6.66,79,5.52,23,1.61
05/18/2021,443,Bronx,COUNTY,88,6.14,6.87,72,5.03,16,1.12
05/17/2021,442,Bronx,COUNTY,112,7.82,7.2,84,5.87,28,1.96
05/16/2021,441,Bronx,COUNTY,63,4.4,7.68,47,3.28,16,1.12
05/15/2021,440,Bronx,COUNTY,66,4.61,7.77,52,3.63,14,0.98
05/14/2021,439,Bronx,COUNTY,122,8.52,7.96,83,5.8,39,2.72
05/13/2021,438,Bronx,COUNTY,115,8.03,8.43,88,6.14,27,1.89
05/12/2021,437,Bronx,COUNTY,123,8.59,9.16,106,7.4,17,1.19
05/11/2021,436,Bronx,COUNTY,121,8.45,9.82,97,6.77,24,1.68
05/10/2021,435,Bronx,COUNTY,160,11.17,10.6,130,9.08,30,2.09
05/09/2021,434,Bronx,COUNTY,72,5.03,11.11,57,3.98,15,1.05
05/08/2021,433,Bronx,COUNTY,85,5.94,11.55,62,4.33,23,1.61
05/07/2021,432,Bronx,COUNTY,169,11.8,12.04,142,9.92,27,1.89
05/06/2021,431,Bronx,COUNTY,188,13.13,12.64,133,9.29,55,3.84
05/05/2021,430,Bronx,COUNTY,189,13.2,12.82,144,10.05,45,3.14
05/04/2021,429,Bronx,COUNTY,200,13.97,13.55,166,11.59,34,2.37
05/03/2021,428,Bronx,COUNTY,211,14.73,14.33,160,11.17,51,3.56
05/02/2021,427,Bronx,COUNTY,116,8.1,15.24,72,5.03,44,3.07
05/01/2021,426,Bronx,COUNTY,134,9.36,15.42,98,6.84,36,2.51
04/30/2021,425,Bronx,COUNTY,229,15.99,15.77,179,12.5,50,3.49
04/29/2021,424,Bronx,COUNTY,206,14.38,16.38,151,10.54,55,3.84
04/28/2021,423,Bronx,COUNTY,262,18.29,17.35,200,13.97,62,4.33
04/27/2021,422,Bronx,COUNTY,279,19.48,17.77,212,14.8,67,4.68
04/26/2021,421,Bronx,COUNTY,302,21.09,18.82,230,16.06,72,5.03
04/25/2021,420,Bronx,COUNTY,134,9.36,19.76,94,6.56,40,2.79
04/24/2021,419,Bronx,COUNTY,169,11.8,20.84,127,8.87,42,2.93
04/23/2021,418,Bronx,COUNTY,290,20.25,21.93,236,16.48,54,3.77
04/22/2021,417,Bronx,COUNTY,303,21.16,22.97,223,15.57,80,5.59
04/21/2021,416,Bronx,COUNTY,304,21.23,24.67,216,15.08,88,6.14
04/20/2021,415,Bronx,COUNTY,385,26.88,26.21,284,19.83,101,7.05
04/19/2021,414,Bronx,COUNTY,396,27.65,27.44,293,20.46,103,7.19
04/18/2021,413,Bronx,COUNTY,242,16.9,28.94,167,11.66,75,5.24
04/17/2021,412,Bronx,COUNTY,278,19.41,29.42,212,14.8,66,4.61
04/16/2021,411,Bronx,COUNTY,395,27.58,30.24,278,19.41,117,8.17
04/15/2021,410,Bronx,COUNTY,473,33.03,31.34,381,26.6,92,6.42
04/14/2021,409,Bronx,COUNTY,459,32.05,32.52,355,24.79,104,7.26
04/13/2021,408,Bronx,COUNTY,508,35.47,34.39,393,27.44,115,8.03
04/12/2021,407,Bronx,COUNTY,546,38.12,36.43,424,29.61,122,8.52
04/11/2021,406,Bronx,COUNTY,290,20.25,37.93,188,13.13,102,7.12
04/10/2021,405,Bronx,COUNTY,361,25.21,37.92,246,17.18,115,8.03
04/09/2021,404,Bronx,COUNTY,505,35.26,38.43,397,27.72,108,7.54
04/08/2021,403,Bronx,COUNTY,591,41.27,38.53,432,30.16,159,11.1
04/07/2021,402,Bronx,COUNTY,647,45.18,39.08,485,33.87,162,11.31
04/06/2021,401,Bronx,COUNTY,712,49.72,39.88,545,38.06,167,11.66
04/05/2021,400,Bronx,COUNTY,696,48.6,40.7,541,37.78,155,10.82
04/04/2021,399,Bronx,COUNTY,289,20.18,42.11,198,13.83,91,6.35
04/03/2021,398,Bronx,COUNTY,413,28.84,43.04,335,23.39,78,5.45
04/02/2021,397,Bronx,COUNTY,515,35.96,43.85,383,26.74,132,9.22
04/01/2021,396,Bronx,COUNTY,646,45.11,46.23,526,36.73,120,8.38
03/31/2021,395,Bronx,COUNTY,727,50.76,48.45,537,37.5,190,13.27
03/30/2021,394,Bronx,COUNTY,794,55.44,49.4,633,44.2,161,11.24
03/29/2021,393,Bronx,COUNTY,837,58.44,48.93,662,46.22,175,12.22
03/28/2021,392,Bronx,COUNTY,383,26.74,49.59,272,18.99,111,7.75
03/27/2021,391,Bronx,COUNTY,494,34.49,49.9,380,26.53,114,7.96
03/26/2021,390,Bronx,COUNTY,754,52.65,49.55,596,41.62,158,11.03
03/25/2021,389,Bronx,COUNTY,868,60.61,49.59,661,46.15,207,14.45
03/24/2021,388,Bronx,COUNTY,822,57.4,47.55,623,43.5,199,13.9
03/23/2021,387,Bronx,COUNTY,747,52.16,46.64,593,41.41,154,10.75
03/22/2021,386,Bronx,COUNTY,903,63.05,46.84,701,48.95,202,14.1
03/21/2021,385,Bronx,COUNTY,414,28.91,45.6,296,20.67,118,8.24
03/20/2021,384,Bronx,COUNTY,459,32.05,45.44,342,23.88,117,8.17
03/19/2021,383,Bronx,COUNTY,758,52.93,45.69,589,41.13,169,11.8
03/18/2021,382,Bronx,COUNTY,664,46.36,45.47,534,37.29,130,9.08
03/17/2021,381,Bronx,COUNTY,731,51.04,45.92,552,38.54,179,12.5
03/16/2021,380,Bronx,COUNTY,767,53.56,46.02,603,42.11,164,11.45
03/15/2021,379,Bronx,COUNTY,778,54.32,46.2,617,43.08,161,11.24
03/14/2021,378,Bronx,COUNTY,398,27.79,46.57,261,18.22,137,9.57
03/13/2021,377,Bronx,COUNTY,484,33.8,46.47,344,24.02,140,9.78
03/12/2021,376,Bronx,COUNTY,736,51.39,46.02,596,41.62,140,9.78
03/11/2021,375,Bronx,COUNTY,709,49.51,45.93,550,38.4,159,11.1
03/10/2021,374,Bronx,COUNTY,741,51.74,46.29,567,39.59,174,12.15
03/09/2021,373,Bronx,COUNTY,786,54.88,46.95,622,43.43,164,11.45
03/08/2021,372,Bronx,COUNTY,815,56.91,46.39,649,45.32,166,11.59
03/07/2021,371,Bronx,COUNTY,388,27.09,47.45,287,20.04,101,7.05
03/06/2021,370,Bronx,COUNTY,438,30.58,48.12,334,23.32,104,7.26
03/05/2021,369,Bronx,COUNTY,727,50.76,48.48,583,40.71,144,10.05
03/04/2021,368,Bronx,COUNTY,746,52.09,49.81,601,41.97,145,10.12
03/03/2021,367,Bronx,COUNTY,807,56.35,51.41,644,44.97,163,11.38
03/02/2021,366,Bronx,COUNTY,730,50.97,52.37,585,40.85,145,10.12
03/01/2021,365,Bronx,COUNTY,921,64.31,54.49,763,53.28,158,11.03
02/28/2021,364,Bronx,COUNTY,455,31.77,54.21,345,24.09,110,7.68
02/27/2021,363,Bronx,COUNTY,474,33.1,53.75,396,27.65,78,5.45
02/26/2021,362,Bronx,COUNTY,860,60.05,55.7,686,47.9,174,12.15
02/25/2021,361,Bronx,COUNTY,907,63.33,54.74,734,51.25,173,12.08
02/24/2021,360,Bronx,COUNTY,903,63.05,50.65,743,51.88,160,11.17
02/23/2021,359,Bronx,COUNTY,943,65.85,51.36,749,52.3,194,13.55
02/22/2021,358,Bronx,COUNTY,893,62.35,51.64,757,52.86,136,9.5
02/21/2021,357,Bronx,COUNTY,408,28.49,48.98,358,25.0,50,3.49
02/20/2021,356,Bronx,COUNTY,670,46.78,49.65,525,36.66,145,10.12
02/19/2021,355,Bronx,COUNTY,764,53.35,48.61,627,43.78,137,9.57
02/18/2021,354,Bronx,COUNTY,497,34.7,50.09,389,27.16,108,7.54
02/17/2021,353,Bronx,COUNTY,974,68.01,53.97,795,55.51,179,12.5
02/16/2021,352,Bronx,COUNTY,971,67.8,54.56,803,56.07,168,11.73
02/15/2021,351,Bronx,COUNTY,626,43.71,55.67,549,38.33,77,5.38
02/14/2021,350,Bronx,COUNTY,475,33.17,61.62,368,25.7,107,7.47
02/13/2021,349,Bronx,COUNTY,566,39.52,61.01,443,30.93,123,8.59
02/12/2021,348,Bronx,COUNTY,912,63.68,64.06,775,54.12,137,9.57
02/11/2021,347,Bronx,COUNTY,886,61.87,66.84,760,53.07,126,8.8
02/10/2021,346,Bronx,COUNTY,1034,72.2,71.04,902,62.98,132,9.22
02/09/2021,345,Bronx,COUNTY,1082,75.55,73.77,908,63.4,174,12.15
02/08/2021,344,Bronx,COUNTY,1222,85.33,67.81,1003,70.04,219,15.29
02/07/2021,343,Bronx,COUNTY,414,28.91,57.66,319,22.27,95,6.63
02/06/2021,342,Bronx,COUNTY,872,60.89,60.73,745,52.02,127,8.87
02/05/2021,341,Bronx,COUNTY,1191,83.16,58.91,995,69.48,196,13.69
02/04/2021,340,Bronx,COUNTY,1307,91.26,56.37,1106,77.23,201,14.04
02/03/2021,339,Bronx,COUNTY,1307,91.26,54.77,1134,79.18,173,12.08
02/02/2021,338,Bronx,COUNTY,485,33.87,53.6,445,31.07,40,2.79
02/01/2021,337,Bronx,COUNTY,204,14.24,61.04,173,12.08,31,2.16
01/31/2021,336,Bronx,COUNTY,722,50.41,73.04,573,40.01,149,10.4
01/30/2021,335,Bronx,COUNTY,690,48.18,72.37,554,38.68,136,9.5
01/29/2021,334,Bronx,COUNTY,936,65.36,74.01,761,53.14,175,12.22
01/28/2021,333,Bronx,COUNTY,1147,80.09,77.67,981,68.5,166,11.59
01/27/2021,332,Bronx,COUNTY,1189,83.02,77.86,996,69.55,193,13.48
01/26/2021,331,Bronx,COUNTY,1231,85.96,78.63,1030,71.92,201,14.04
01/25/2021,330,Bronx,COUNTY,1407,98.25,79.44,1214,84.77,193,13.48
01/24/2021,329,Bronx,COUNTY,655,45.74,75.3,503,35.12,152,10.61
01/23/2021,328,Bronx,COUNTY,854,59.63,75.26,699,48.81,155,10.82
01/22/2021,327,Bronx,COUNTY,1303,90.98,74.69,1087,75.9,216,15.08
01/21/2021,326,Bronx,COUNTY,1166,81.42,72.89,992,69.27,174,12.15
01/20/2021,325,Bronx,COUNTY,1267,88.47,73.03,1087,75.9,180,12.57
01/19/2021,324,Bronx,COUNTY,1312,91.61,72.79,1115,77.86,197,13.76
01/18/2021,323,Bronx,COUNTY,992,69.27,71.59,782,54.6,210,14.66
01/17/2021,322,Bronx,COUNTY,651,45.46,74.66,515,35.96,136,9.5
01/16/2021,321,Bronx,COUNTY,797,55.65,74.42,645,45.04,152,10.61
01/15/2021,320,Bronx,COUNTY,1122,78.34,74.73,957,66.82,165,11.52
01/14/2021,319,Bronx,COUNTY,1180,82.39,75.0,1009,70.45,171,11.94
01/13/2021,318,Bronx,COUNTY,1243,86.79,74.72,1050,73.32,193,13.48
01/12/2021,317,Bronx,COUNTY,1192,83.23,75.21,1012,70.66,180,12.57
01/11/2021,316,Bronx,COUNTY,1300,90.77,77.46,1124,78.48,176,12.29
01/10/2021,315,Bronx,COUNTY,627,43.78,79.03,470,32.82,157,10.96
01/09/2021,314,Bronx,COUNTY,828,57.82,78.83,692,48.32,136,9.5
01/08/2021,313,Bronx,COUNTY,1149,80.23,79.15,984,68.71,165,11.52
01/07/2021,312,Bronx,COUNTY,1152,80.44,70.38,989,69.06,163,11.38
01/06/2021,311,Bronx,COUNTY,1292,90.22,66.37,1118,78.07,174,12.15
01/05/2021,310,Bronx,COUNTY,1417,98.94,64.6,1207,84.28,210,14.66
01/04/2021,309,Bronx,COUNTY,1458,101.81,61.92,1266,88.4,192,13.41
01/03/2021,308,Bronx,COUNTY,607,42.38,59.16,511,35.68,96,6.7
